latitude,longitude,hour,crime_density,poi_count,is_night,is_isolated,risk_label
23.20048273954064,77.49487550032114,17,2.5,7,0,0,0
23.292938400618976,77.3762177481825,0,2.5,4,1,1,0
23.253323951566205,77.44720454770828,20,2.5,5,1,0,0
23.319129599691564,77.38681816938083,15,6.7,5,0,0,1
23.21394859597347,77.45763420739728,14,7.9,6,0,0,1
23.288230340042258,77.46652320508603,21,5.1,4,1,1,1
23.272145933482918,77.45101295933671,4,7.9,5,1,0,1
23.296348828885783,77.44217491903828,5,5.1,7,1,0,1
23.209728039172443,77.4838703640928,5,3.8,5,1,0,0
23.28699756811422,77.36179400664845,2,3.8,8,1,0,0
23.28422268819393,77.39963721486703,15,1.2,5,0,0,0
23.284099014162425,77.38724312194462,11,1.2,9,0,0,0
23.29052314998947,77.49820209430982,3,5.1,6,1,0,1
23.301470190583956,77.40840846695002,0,3.8,6,1,0,0
23.320748349952115,77.45989190488606,3,3.8,3,1,1,0
23.24047310801923,77.45270877458215,0,3.8,6,1,0,0
23.323757411527012,77.3818121856216,20,2.5,7,1,0,0
23.27473835233952,77.38584965203172,7,3.8,6,0,0,0
23.21155874187015,77.39219268453296,23,3.8,2,1,1,0
23.208782639386595,77.4116690917389,4,3.8,4,1,1,0
23.25013574780441,77.38514875984758,1,6.7,9,1,0,1
23.317734546566722,77.35294772241203,11,3.8,7,0,0,0
23.30615214021114,77.48190895852107,21,5.1,1,1,1,1
23.318292244700864,77.49484147470713,16,7.9,3,0,1,1
23.27759035846624,77.40123555805474,6,6.7,5,1,0,1
23.266029849693325,77.40077603191382,10,7.9,5,0,0,1
23.222117879005943,77.35106377191615,3,2.5,7,1,0,0
23.249228913041396,77.45203760324955,4,1.2,5,1,0,0
23.26510290492608,77.47381598436229,5,2.5,8,1,0,0
23.213290064451943,77.37199124505399,10,2.5,7,0,0,0
23.23309179290668,77.37394995240507,0,7.9,12,1,0,1
23.289733794109562,77.46851248749572,9,5.1,5,0,0,1
23.31034946713588,77.44244361225311,19,1.2,5,1,0,0
23.349752126708943,77.35672908364415,23,1.2,8,1,0,0
23.339966999701534,77.44338204856933,20,1.2,6,1,0,0
23.29638477993028,77.39633765842656,10,5.1,4,0,1,1
23.26318720799411,77.40530877332063,23,5.1,6,1,0,1
23.295426604706236,77.46545971274453,16,6.7,6,0,0,1
23.317847742712036,77.47164027890089,7,7.9,5,0,0,1
23.217750428638507,77.41005349402597,12,2.5,3,0,1,0
23.261485733454442,77.49207294040096,19,2.5,7,1,0,0
23.325970342845345,77.4109694076928,17,2.5,7,0,0,0
23.257574942789958,77.46577540528452,21,2.5,4,1,1,0
23.28578084068408,77.42258158968464,15,7.9,7,0,0,1
23.28816540412933,77.48462984897832,1,3.8,6,1,0,0
23.227671437970045,77.48616418654753,4,5.1,8,1,0,1
23.254335316247843,77.36311252118065,17,3.8,5,0,0,0
23.25017669331129,77.49047399969653,2,1.2,4,1,1,0
23.20392950627981,77.47383022622806,21,1.2,8,1,0,0
23.2036287645837,77.4686966071469,16,3.8,6,0,0,0
23.324754556551365,77.38013670095282,15,5.1,9,0,0,1
23.240960621495923,77.4707678813132,5,2.5,5,1,0,0
23.277711814935824,77.47751991020276,18,5.1,6,0,0,1
23.244808836038317,77.39337255016812,6,6.7,6,1,0,1
23.3411018867673,77.49283901175434,17,3.8,5,0,0,0
23.238894513829866,77.35747902195988,13,5.1,8,0,0,1
23.26444852191084,77.37248638798707,5,3.8,7,1,0,0
23.33090953757269,77.43063717070773,7,5.1,5,0,0,1
23.326290035018772,77.43636887066835,14,6.7,9,0,0,1
23.22791521267694,77.44677251249513,14,9.0,8,0,0,1
23.320396496469357,77.35254536939732,14,2.5,7,0,0,0
23.268728033010685,77.49405501619331,15,3.8,4,0,1,0
23.272445330812804,77.35668821391012,0,1.2,5,1,0,0
23.220021995862393,77.37145929290851,10,2.5,7,0,0,0
23.21209022706357,77.35210217762891,4,5.1,5,1,0,1
23.309190896046065,77.43502876499412,4,7.9,3,1,1,2
23.274469172853294,77.48984003258815,20,3.8,6,1,0,0
23.265527605392275,77.44989207491207,5,1.2,3,1,1,0
23.30942623429786,77.47339862027206,1,2.5,8,1,0,0
23.314826934848668,77.35199218051878,5,3.8,4,1,1,0
23.223836225150404,77.43130229477195,13,2.5,7,0,0,0
23.291533772421648,77.41893444662583,10,2.5,3,0,1,0
23.220303112341654,77.42484519163311,3,5.1,5,1,0,1
23.312706262904356,77.36083197780027,23,1.2,6,1,0,0
23.29854327344007,77.45266530416039,8,3.8,5,0,0,0
23.34349219316252,77.42548306222879,23,6.7,7,1,0,1
23.210343702453464,77.46477232747918,2,2.5,6,1,0,0
23.208558208172686,77.42279359510925,15,5.1,4,0,1,1
23.24232806120398,77.37240724543396,10,5.1,5,0,0,1
23.239255852560387,77.44723854311167,3,5.1,12,1,0,1
23.2370468198608,77.37585795431578,0,3.8,7,1,0,0
23.335938187078156,77.48085918450322,20,2.5,12,1,0,0
23.237431929977426,77.44196743586038,21,6.7,5,1,0,1
23.240792458919294,77.37358058253353,15,6.7,6,0,0,1
23.313909739362696,77.49435070862218,18,2.5,6,0,0,0
23.26746097636758,77.4277548195003,15,1.2,3,0,1,0
23.31650658354328,77.36093476778075,10,1.2,4,0,1,0
23.209804923634657,77.44402493566226,7,1.2,8,0,0,0
23.27313567905101,77.38797983605191,22,5.1,7,1,0,1
23.205042040027493,77.4705540177816,0,1.2,4,1,1,0
23.209397980518304,77.47267331103492,20,2.5,10,1,0,0
23.335965618001662,77.4968421033782,8,6.7,11,0,0,1
23.22088680566764,77.42528042965367,11,2.5,9,0,0,0
23.279863102341285,77.41824353195916,21,6.7,4,1,1,1
23.261664340390105,77.46302134081697,7,5.1,9,0,0,1
23.252101498938828,77.36987059845129,16,2.5,4,0,1,0
23.334975001853092,77.43203732706897,9,5.1,4,0,1,1
23.203273509516322,77.43193714001963,6,5.1,8,1,0,1
23.29956845292634,77.36342096842155,18,3.8,3,0,1,0
23.344509165132035,77.41269761282604,5,2.5,6,1,0,0
23.284025227519276,77.47799271978508,20,3.8,7,1,0,0
23.340523369304965,77.4784230432992,23,7.9,8,1,0,1
23.207838681892902,77.36488564973794,23,5.1,6,1,0,1
23.262818997861125,77.36360813241217,18,1.2,9,0,0,0
23.239023668644307,77.38940432155029,17,5.1,3,0,1,1
23.30962314474711,77.4812149093831,14,3.8,4,0,1,0
23.34719456357459,77.36933538776103,1,5.1,5,1,0,1
23.238479509366638,77.45799952039411,13,5.1,6,0,0,1
23.29812619022111,77.36517484294195,20,3.8,4,1,1,0
23.22971464491396,77.44347067806217,9,6.7,7,0,0,1
23.28479953818574,77.40341009486787,15,5.1,6,0,0,1
23.26958987300325,77.46833709444488,6,5.1,5,1,0,1
23.34580079944473,77.3850535673238,7,1.2,8,0,0,0
23.29127909090447,77.4458802744085,9,6.7,7,0,0,1
23.252425955813024,77.38535238018638,14,7.9,6,0,0,1
23.21711436773319,77.45704904246682,7,1.2,3,0,1,0
23.22268702431024,77.48105170518411,12,3.8,6,0,0,0
23.233797539492684,77.36902026986901,11,2.5,5,0,0,0
23.237644999201045,77.47998935328933,7,6.7,9,0,0,1
23.32759240867617,77.43903628816214,14,5.1,7,0,0,1
23.284183418242378,77.36906657363005,11,1.2,5,0,0,0
23.278508636706157,77.41413127830396,10,7.9,7,0,0,1
23.217215330780384,77.37412904402277,18,2.5,12,0,0,0
23.329020954002416,77.45505218332998,13,6.7,4,0,1,1
23.308422145481273,77.46383022016269,17,3.8,3,0,1,0
23.210150254285,77.36586947804092,12,2.5,3,0,1,0
23.306175264584468,77.4259209779042,3,1.2,6,1,0,0
23.281530732601396,77.47219375840389,16,1.2,9,0,0,0
23.212258801862017,77.49042445623265,18,5.1,12,0,0,1
23.2687450962293,77.42702768001126,8,3.8,3,0,1,0
23.272704443069507,77.4925418835417,22,1.2,8,1,0,0
23.224866181024492,77.4303533455684,6,1.2,5,1,0,0
23.341854722050044,77.40912857418998,0,1.2,5,1,0,0
23.3274963057221,77.47723046928293,6,5.1,3,1,1,1
23.300353350599366,77.42394740656871,6,5.1,4,1,1,1
23.26934433415009,77.42078537658467,19,1.2,8,1,0,0
23.261764831237677,77.42354687341147,6,3.8,7,1,0,0
23.297646020072644,77.47701775028047,7,1.2,5,0,0,0
23.281814780411036,77.4747912312532,15,7.9,6,0,0,1
23.209340965882284,77.41052799886603,2,7.9,4,1,1,2
23.27687539731555,77.39999497898057,12,5.1,4,0,1,1
23.320960542584928,77.42378920360586,9,7.9,4,0,1,1
23.268885981639546,77.43591587646057,17,6.7,7,0,0,1
23.20779348663314,77.3857505815942,6,6.7,5,1,0,1
23.317941729907606,77.46909326270733,20,3.8,5,1,0,0
23.230204567320396,77.42297241485986,20,2.5,2,1,1,0
23.238793125233205,77.40010683226299,4,2.5,6,1,0,0
23.224705953014844,77.36602314894459,22,2.5,2,1,1,0
23.249532259730724,77.38582677406053,23,5.1,1,1,1,1
23.313512725853297,77.4923921757634,21,1.2,6,1,0,0
23.277907878925593,77.39576495302292,6,2.5,7,1,0,0
23.230732191122605,77.37532889340505,21,3.8,3,1,1,0
23.331674511722806,77.41910091874824,16,2.5,7,0,0,0
23.33193727824273,77.39606316150403,3,5.1,4,1,1,1
23.3305867637569,77.35527388754068,23,7.9,5,1,0,1
23.23581943170723,77.39847178259191,22,5.1,7,1,0,1
23.26768590162715,77.43161629359092,15,5.1,4,0,1,1
23.347748448421132,77.43275685580299,18,5.1,5,0,0,1
23.3158018714465,77.40348383817653,9,3.8,9,0,0,0
23.204075113183833,77.41709541343789,2,2.5,7,1,0,0
23.209780688689072,77.49482768773521,2,7.9,3,1,1,2
23.26958970652185,77.40660227158455,16,2.5,5,0,0,0
23.336383030879237,77.388734021989,9,1.2,6,0,0,0
23.28080526969291,77.38652005661001,16,6.7,6,0,0,1
23.274671876205144,77.41866469190562,21,1.2,2,1,1,0
23.215821054993494,77.46392802230754,16,2.5,5,0,0,0
23.298517015708644,77.38089822762826,20,1.2,4,1,1,0
23.323315474090034,77.45639441907112,3,1.2,12,1,0,0
23.257063001126134,77.35317247350241,20,1.2,5,1,0,0
23.3163417776388,77.41283994669759,22,1.2,7,1,0,0
23.344671498085123,77.46637975978042,5,5.1,4,1,1,1
23.230564968869153,77.40080994336616,11,6.7,5,0,0,1
23.278499444679213,77.43456056521681,21,2.5,2,1,1,0
23.243070693712685,77.38074688492388,19,7.9,6,1,0,1
23.318928162855077,77.46129930866893,16,2.5,2,0,1,0
23.286639004882176,77.35784186549031,16,2.5,7,0,0,0
23.295187362632547,77.47788139673132,9,1.2,7,0,0,0
23.319687123942384,77.37972945796325,6,5.1,3,1,1,1
23.25939557089937,77.48115970475625,15,3.8,6,0,0,0
23.337263510261057,77.40287938619507,12,5.1,6,0,0,1
23.279954330086923,77.45840253617118,2,6.7,2,1,1,1
23.2236932234253,77.39788379466792,1,3.8,3,1,1,0
23.30438486772532,77.4858867506852,15,5.1,1,0,1,1
23.31898920256574,77.36899556882776,5,7.9,8,1,0,1
23.24751425156013,77.37677796839088,5,2.5,3,1,1,0
23.328576888549815,77.42395451877381,12,2.5,9,0,0,0
23.335921488214865,77.36229076585572,6,5.1,5,1,0,1
23.24153567310667,77.37939702770527,4,5.1,9,1,0,1
23.347528220907286,77.4915649573318,23,1.2,12,1,0,0
23.221106729207314,77.49647344917219,6,2.5,11,1,0,0
23.230302350260374,77.40643889939956,1,3.8,7,1,0,0
23.227633725885703,77.48849290315209,16,3.8,5,0,0,0
23.33409845650118,77.43172370135102,12,1.2,8,0,0,0
23.298143882848745,77.39046136988107,20,7.9,7,1,0,1
23.22281564248334,77.45535980816209,20,6.7,5,1,0,1
23.26604851275525,77.44883527098622,15,3.8,7,0,0,0
23.292294703760472,77.4983687978663,19,5.1,4,1,1,1
23.212519612748405,77.38975709311138,1,7.9,6,1,0,1
23.3323624552611,77.45080892539926,4,1.2,5,1,0,0
23.320540530316233,77.35780356325441,17,2.5,3,0,1,0
23.275781016036497,77.3670469058045,6,3.8,11,1,0,0
23.345068992288876,77.35058775624266,10,6.7,6,0,0,1
23.262664146891264,77.49991910215896,10,1.2,11,0,0,0
23.347616547855477,77.47034105457212,21,9.0,5,1,0,1
23.300187999820544,77.46800845221003,16,3.8,5,0,0,0
23.295200690988093,77.42645891129322,15,2.5,6,0,0,0
23.224893234294367,77.39501006243582,12,2.5,6,0,0,0
23.3322891637457,77.3726896426694,21,1.2,11,1,0,0
23.26412345318809,77.39270121082697,4,6.7,7,1,0,1
23.22433501086737,77.40639568328936,19,9.0,7,1,0,1
23.20189112799636,77.46344651454704,15,3.8,11,0,0,0
23.283963352545758,77.43094926833547,21,9.0,10,1,0,1
23.279109943318403,77.36162254398332,21,6.7,7,1,0,1
23.307903043355374,77.35270435134383,15,3.8,3,0,1,0
23.333538707952673,77.3653498269301,15,5.1,4,0,1,1
23.211910987696452,77.4115748070546,13,3.8,7,0,0,0
23.309724473551054,77.48997893755735,5,3.8,10,1,0,0
23.228111791614637,77.44561037218138,1,1.2,5,1,0,0
23.328726557973575,77.47027388498132,13,5.1,5,0,0,1
23.32285952707925,77.41995618917568,15,1.2,10,0,0,0
23.281119063247832,77.40424991247926,22,6.7,6,1,0,1
23.3065364197935,77.36626005590749,19,6.7,6,1,0,1
23.24715251697756,77.48138995332793,12,2.5,12,0,0,0
23.270675184839924,77.46747400435419,14,2.5,4,0,1,0
23.32324553465657,77.37521771463966,11,3.8,6,0,0,0
23.268889779575982,77.42683908458143,8,5.1,7,0,0,1
23.253669739798816,77.42310622118818,17,2.5,6,0,0,0
23.274131867087544,77.44376373290298,20,5.1,7,1,0,1
23.324237387865583,77.49192803409869,13,2.5,4,0,1,0
23.25028120710563,77.43696571626437,19,1.2,6,1,0,0
23.226064238970363,77.43103259001678,3,1.2,3,1,1,0
23.306802103049616,77.35754843994019,7,1.2,4,0,1,0
23.323896731906213,77.3594361214027,7,6.7,3,0,1,1
23.21509562177853,77.37810201869901,21,9.0,5,1,0,1
23.23598111691339,77.35487061575375,21,3.8,4,1,1,0
23.221295798464148,77.4615029343355,15,3.8,5,0,0,0
23.252191211737326,77.4584995455991,23,1.2,4,1,1,0
23.267552646835814,77.37040843516475,9,3.8,6,0,0,0
23.312323950544496,77.47541183511929,20,1.2,7,1,0,0
23.297672137732253,77.37321790522691,16,5.1,8,0,0,1
23.293139285121764,77.3951763380496,0,7.9,5,1,0,1
23.25285624199145,77.3873465348742,17,2.5,7,0,0,0
23.326217132962714,77.40584606478595,9,6.7,7,0,0,1
23.270693075109726,77.3881995648835,20,1.2,8,1,0,0
23.346865740702274,77.42334263896576,3,2.5,10,1,0,0
23.29512132074436,77.4111111822032,0,1.2,4,1,1,0
23.218939711234675,77.4979854236169,3,2.5,5,1,0,0
23.301426634311316,77.35838895251923,3,1.2,4,1,1,0
23.248765602314755,77.3713272064581,3,2.5,3,1,1,0
23.302949079502916,77.35792388408629,16,3.8,4,0,1,0
23.210446172224362,77.44387617924735,8,2.5,6,0,0,0
23.226232215576392,77.35817639161205,18,5.1,6,0,0,1
23.32836058883587,77.47546596060641,12,7.9,5,0,0,1
23.234076933553528,77.42679079460228,3,3.8,6,1,0,0
23.32555616878644,77.42905114368723,4,2.5,8,1,0,0
23.24189141326816,77.43423917615682,12,2.5,9,0,0,0
23.296432286508807,77.37562205594593,22,6.7,6,1,0,1
23.304122586026477,77.37965354546716,15,3.8,6,0,0,0
23.27689821297176,77.39782259843095,21,3.8,7,1,0,0
23.24579660150451,77.43902446237327,4,1.2,2,1,1,0
23.231896656455664,77.38151766639103,7,3.8,7,0,0,0
23.204978403184363,77.36744975906998,15,2.5,7,0,0,0
23.245591960186108,77.49551753296277,0,7.9,5,1,0,1
23.29797441857969,77.35329727222144,22,7.9,3,1,1,2
23.340745722767274,77.4704046108004,5,1.2,6,1,0,0
23.330680672339458,77.46820527243625,10,3.8,8,0,0,0
23.314909716480297,77.39458211707677,15,2.5,8,0,0,0
23.318267101487997,77.37034399240109,4,3.8,8,1,0,0
23.2997477355214,77.37184429700581,15,7.9,3,0,1,1
23.2390430286349,77.45461474258558,6,3.8,3,1,1,0
23.336079254605874,77.44642098866292,18,2.5,3,0,1,0
23.300609846785875,77.46741185113771,0,2.5,4,1,1,0
23.284066094647066,77.49062217585987,8,6.7,4,0,1,1
23.216648420382022,77.45378910448999,17,5.1,7,0,0,1
23.267058331570965,77.37337773048272,12,3.8,12,0,0,0
23.269053740680288,77.3865163925148,14,2.5,4,0,1,0
23.329684541428403,77.47632905963097,2,2.5,7,1,0,0
23.281997233028168,77.38139591137512,23,9.0,2,1,1,2
23.25706008234556,77.36087834754316,9,3.8,12,0,0,0
23.3465200492766,77.45549200810633,8,3.8,6,0,0,0
23.216608088998946,77.41037895332352,12,3.8,5,0,0,0
23.263382264246793,77.48800600788188,15,6.7,9,0,0,1
23.20630370127571,77.44753826066405,2,2.5,9,1,0,0
23.31098561811504,77.36356284666874,21,1.2,8,1,0,0
23.337711482829874,77.49217848508805,22,5.1,3,1,1,1
23.242005599432574,77.38878358954604,14,5.1,7,0,0,1
23.32875125151987,77.40058187356094,16,5.1,7,0,0,1
23.243832734569285,77.41033906205253,13,7.9,3,0,1,1
23.33661552424659,77.35768364446064,6,2.5,11,1,0,0
23.313094285539517,77.42447731333459,19,1.2,9,1,0,0
23.320736016526215,77.36849777366129,15,9.0,5,0,0,1
23.20270098334007,77.41014554900325,20,3.8,6,1,0,0
23.344421553561105,77.40260646819881,7,5.1,5,0,0,1
23.30900064881055,77.46592601251398,3,5.1,7,1,0,1
23.24571266430792,77.4704755767449,19,3.8,9,1,0,0
23.324409199728827,77.37301193235835,23,2.5,6,1,0,0
23.24222817976224,77.40498267810688,14,6.7,6,0,0,1
23.33091307593492,77.40600297415477,4,6.7,4,1,1,1
23.21688705856179,77.37271156659041,12,3.8,5,0,0,0
23.30555289661912,77.46976802575767,5,3.8,7,1,0,0
23.281104771496736,77.45608424925031,4,1.2,4,1,1,0
23.214480170529317,77.37855726794454,16,1.2,9,0,0,0
23.236284074238824,77.40500828628906,6,2.5,10,1,0,0
23.201860605441595,77.36587075372847,5,2.5,4,1,1,0
23.270315194819677,77.44423098956395,1,9.0,3,1,1,2
23.245189789114,77.36820578868229,10,6.7,11,0,0,1
23.289753622644664,77.49789012529374,6,5.1,3,1,1,1
23.244585671156294,77.46710231120318,21,3.8,7,1,0,0
23.24498786672605,77.4085357824376,20,1.2,11,1,0,0
23.311478979809742,77.4367845898419,7,9.0,3,0,1,1
23.207221425396753,77.48670127243246,4,2.5,7,1,0,0
23.335434249278798,77.43311489205936,17,1.2,7,0,0,0
23.327839581158678,77.37617477295969,21,3.8,7,1,0,0
23.30017070248396,77.40680550333717,15,7.9,5,0,0,1
23.28898323551611,77.47647172975446,13,7.9,5,0,0,1
23.333845374720948,77.44663195239843,11,1.2,5,0,0,0
23.227799526929306,77.44760865765006,16,7.9,8,0,0,1
23.211845374328625,77.48002322285328,4,2.5,8,1,0,0
23.23592652548643,77.48409595861938,13,1.2,5,0,0,0
23.31918674180503,77.48796888576692,5,6.7,7,1,0,1
23.20520054000897,77.36422737898796,14,6.7,7,0,0,1
23.287421025262525,77.43161890029447,6,5.1,6,1,0,1
23.349315627428698,77.46107642818275,13,3.8,6,0,0,0
23.328354414075633,77.46353902676906,17,6.7,5,0,0,1
23.27821685335654,77.4410074302955,0,6.7,4,1,1,1
23.209546136392994,77.37501810027754,5,7.9,5,1,0,1
23.32470602715786,77.46961308309125,2,3.8,6,1,0,0
23.289846776226582,77.45801670002724,4,9.0,6,1,0,1
23.217239949558934,77.36292036573235,11,9.0,3,0,1,1
23.214078592723503,77.41957147370115,10,1.2,8,0,0,0
23.33644402291549,77.37609660992827,12,6.7,7,0,0,1
23.30038003944071,77.40062155685695,15,3.8,6,0,0,0
23.324393019897514,77.35271216383084,17,3.8,5,0,0,0
23.33184683504234,77.4100494802616,16,5.1,8,0,0,1
23.28576585280725,77.43248153817343,16,1.2,5,0,0,0
23.277616952763257,77.44293738892407,10,3.8,9,0,0,0
23.26456411154815,77.4495235517693,19,7.9,6,1,0,1
23.247541988168667,77.47544369696537,9,2.5,8,0,0,0
23.265189394128807,77.38231943609135,15,3.8,7,0,0,0
23.316081948359525,77.36807227336577,1,7.9,2,1,1,2
23.29028851465227,77.47773057578469,16,3.8,6,0,0,0
23.333878493493227,77.3734919222339,21,2.5,7,1,0,0
23.266507002156878,77.49621401220043,19,3.8,6,1,0,0
23.291063436807814,77.4763807344098,9,3.8,6,0,0,0
23.2946961329638,77.42513149088343,12,5.1,3,0,1,1
23.288754574345948,77.4972132137383,11,6.7,4,0,1,1
23.305395065962827,77.3646065093662,14,3.8,8,0,0,0
23.23561502025622,77.39545986417626,6,6.7,4,1,1,1
23.27685456663187,77.44573366225609,21,3.8,3,1,1,0
23.215633720421252,77.40250103027097,20,2.5,7,1,0,0
23.25767669914672,77.48925588279712,12,5.1,6,0,0,1
23.27315006029319,77.35984391322667,11,5.1,6,0,0,1
23.29783363893182,77.43241177480914,11,3.8,8,0,0,0
23.34257965788793,77.43862994010927,1,1.2,6,1,0,0
23.290097659982255,77.44790921856658,4,1.2,8,1,0,0
23.311539087426485,77.38834993349977,1,2.5,5,1,0,0
23.27593990892428,77.40468496412798,22,2.5,6,1,0,0
23.29511560470645,77.47655207944975,19,5.1,7,1,0,1
23.210639832420064,77.37924141534552,12,1.2,5,0,0,0
23.238158737126277,77.474030177076,2,6.7,4,1,1,1
23.254277963980773,77.43439831343541,10,2.5,6,0,0,0
23.270874003250977,77.4643281266791,15,2.5,5,0,0,0
23.206847311825356,77.45704110493952,0,3.8,5,1,0,0
23.221003614633,77.38112672430773,18,2.5,6,0,0,0
23.241522146168695,77.43532191046508,10,7.9,4,0,1,1
23.34572990363516,77.48015847292076,8,1.2,7,0,0,0
23.24970205106546,77.41481743552029,13,3.8,7,0,0,0
23.272306158716813,77.4949886155335,8,6.7,5,0,0,1
23.22941465691076,77.41783226501525,6,5.1,7,1,0,1
23.291617010661366,77.37141784550018,15,2.5,6,0,0,0
23.242102482327397,77.40841520201165,2,3.8,10,1,0,0
23.231048886765763,77.49275536095858,18,5.1,7,0,0,1
23.277485894266896,77.39795812740097,3,9.0,5,1,0,1
23.200825869874063,77.48021472398005,6,7.9,3,1,1,2
23.201149604897385,77.48218760225228,22,2.5,4,1,1,0
23.23286032136528,77.40252797864979,11,9.0,5,0,0,1
23.20550820437512,77.36248864870758,17,1.2,1,0,1,0
23.216203863119603,77.45868368637382,4,1.2,4,1,1,0
23.250829097400814,77.3967268448521,22,6.7,7,1,0,1
23.320387851936974,77.46743854213864,22,2.5,9,1,0,0
23.285807296505396,77.41639822723906,21,1.2,9,1,0,0
23.27690015889346,77.4227900113514,9,2.5,9,0,0,0
23.24402332348122,77.46668641101228,11,3.8,6,0,0,0
23.339763057914922,77.40735449965923,7,5.1,6,0,0,1
23.25955225618558,77.41646910179844,18,5.1,11,0,0,1
23.213063915019365,77.40642857031544,14,2.5,2,0,1,0
23.29255997741767,77.40510107729159,0,3.8,9,1,0,0
23.21707575902149,77.42889198653522,2,7.9,2,1,1,2
23.251783471420254,77.47131991667517,17,6.7,6,0,0,1
23.276111790807672,77.40426524678838,17,2.5,7,0,0,0
23.331133378702777,77.42863820808066,1,9.0,4,1,1,2
23.274031987051018,77.45060909881639,4,5.1,6,1,0,1
23.30533881490475,77.39041591694554,0,1.2,6,1,0,0
23.34892252584986,77.39162842073536,9,1.2,3,0,1,0
23.219723367984695,77.49001196905351,19,1.2,12,1,0,0
23.24120972882793,77.45853018599966,9,5.1,4,0,1,1
23.25918641133965,77.43657800143349,4,2.5,5,1,0,0
23.263274226780826,77.44715800816309,17,3.8,2,0,1,0
23.261653161289832,77.35439491646551,20,1.2,5,1,0,0
23.336141650383485,77.44271544483425,14,7.9,9,0,0,1
23.30710489667003,77.42642633098363,19,2.5,10,1,0,0
23.291185782113605,77.43186245196691,7,7.9,5,0,0,1
23.246405907679417,77.40391357402461,16,7.9,6,0,0,1
23.323568557633195,77.36222108465694,11,1.2,8,0,0,0
23.34325907672275,77.3790008850418,20,3.8,8,1,0,0
23.323179742382536,77.4926117069819,11,1.2,9,0,0,0
23.20023476577872,77.41130493434063,0,7.9,7,1,0,1
23.29546020552751,77.42000247337462,3,3.8,6,1,0,0
23.207670307216315,77.357906468478,7,1.2,9,0,0,0
23.23864108305006,77.35563493443159,0,1.2,7,1,0,0
23.208928705052166,77.45757721705701,14,3.8,11,0,0,0
23.29056931794241,77.43071419961817,17,7.9,10,0,0,1
23.302988487023892,77.42630589763243,0,5.1,6,1,0,1
23.217173145709886,77.3864686795634,10,6.7,5,0,0,1
23.257575832456748,77.46171260974448,22,2.5,3,1,1,0
23.26843547634333,77.37523548686627,1,1.2,1,1,1,0
23.255357953264138,77.37849021154915,0,9.0,8,1,0,1
23.21815375007278,77.41910682570224,11,1.2,7,0,0,0
23.26284216852812,77.39294197931679,15,7.9,7,0,0,1
23.312676707171264,77.38711944718497,21,2.5,8,1,0,0
23.210651149679986,77.446785646683,21,1.2,14,1,0,0
23.212027002112286,77.44764576178278,9,5.1,6,0,0,1
23.2532156937754,77.47367756047,17,9.0,4,0,1,1
23.34125885674284,77.41265628504594,14,9.0,6,0,0,1
23.300285897008436,77.36096276365392,16,1.2,8,0,0,0
23.301800493500885,77.39104995773822,9,2.5,3,0,1,0
23.25428799862568,77.49700081947952,2,3.8,3,1,1,0
23.28904911868128,77.43943878628491,20,5.1,5,1,0,1
23.20151967760416,77.45646056272015,15,5.1,4,0,1,1
23.29541440696143,77.3511036744438,5,2.5,4,1,1,0
23.336993042136438,77.42773085982738,2,9.0,5,1,0,1
23.291886020251724,77.35562929862976,8,5.1,6,0,0,1
23.33105478901995,77.43538453181371,10,6.7,10,0,0,1
23.308595958319916,77.48811562744541,20,3.8,8,1,0,0
23.21808376246055,77.49526286957506,12,3.8,3,0,1,0
23.335367996092877,77.43108290130833,17,9.0,3,0,1,1
23.209966576653365,77.41873072078783,21,5.1,6,1,0,1
23.280095120882166,77.49175256413727,23,6.7,11,1,0,1
23.22132056856902,77.4510414747995,21,9.0,2,1,1,2
23.201755991609634,77.35973489193076,3,5.1,5,1,0,1
23.263305139019145,77.41985883665012,21,3.8,7,1,0,0
23.244256106148125,77.38603675276964,23,1.2,5,1,0,0
23.27290007406964,77.4204706482173,7,1.2,4,0,1,0
23.28657998301018,77.41831983580096,12,2.5,10,0,0,0
23.20656086084634,77.4373217204222,9,2.5,10,0,0,0
23.218450494268563,77.40351557355238,1,2.5,4,1,1,0
23.283796359467566,77.37464056741838,7,2.5,3,0,1,0
23.2514751029759,77.42555791518849,5,2.5,9,1,0,0
23.30937602313242,77.47453043265186,15,3.8,9,0,0,0
23.29784374728879,77.44960183421014,17,1.2,3,0,1,0
23.326840654448485,77.40075517988878,16,1.2,7,0,0,0
23.303873924000385,77.49032845341382,5,5.1,8,1,0,1
23.264489661608522,77.48683113568738,12,3.8,1,0,1,0
23.300944993359167,77.38140225990762,22,3.8,8,1,0,0
23.241307176138314,77.35591263776804,13,5.1,3,0,1,1
23.245947024816733,77.46119630625262,20,6.7,2,1,1,1
23.31834777398812,77.47414153920238,9,3.8,6,0,0,0
23.266962927460238,77.4951796848927,23,5.1,5,1,0,1
23.319757051077755,77.48347545911325,10,9.0,6,0,0,1
23.323363356050244,77.44008021523096,12,6.7,4,0,1,1
23.328634350649192,77.42950785088185,11,3.8,12,0,0,0
23.337495285376182,77.35417615768938,8,5.1,10,0,0,1
23.264647783076995,77.38699846702671,3,1.2,7,1,0,0
23.247830022748172,77.41894221275993,6,3.8,5,1,0,0
23.287329811989117,77.44427558501253,23,9.0,6,1,0,1
